id	path	depth	start	end	size	source	line_defined	last_line_defined	ncode	nconst	nchild	maxstack	nloc	nupv	top_globals_get	top_globals_set	top_ops
1034	0.33.982	2	0x13e7d47	0x13e7de8	161	10002_data03.o	44779	44784	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1035	0.33.983	2	0x13e7de8	0x13e82b6	1230	10002_data03.o	44786	44829	104	25	0	10	1	0	"[[""tgr_cha"", 20], [""tgr_RemoveItemFromCha"", 16], [""_template_data_0001"", 2], [""TriggerchaGetCustomizeData"", 1], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1], [""TriggerAddUnitAttr"", 1]]"	[]	"{""GETGLOBAL"": 42, ""LOADK"": 32, ""CALL"": 20, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 1, ""LE"": 1, ""RETURN"": 1}"
1036	0.33.984	2	0x13e82b6	0x13e8357	161	10002_data03.o	44843	44848	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1037	0.33.985	2	0x13e8357	0x13e882e	1239	10002_data03.o	44850	44893	104	26	0	10	1	0	"[[""tgr_cha"", 20], [""tgr_RemoveItemFromCha"", 16], [""_template_data_0001"", 2], [""TriggerchaGetCustomizeData"", 1], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1], [""TriggerAddUnitAttr"", 1]]"	[]	"{""GETGLOBAL"": 42, ""LOADK"": 32, ""CALL"": 20, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 1, ""LE"": 1, ""RETURN"": 1}"
1038	0.33.986	2	0x13e882e	0x13e8905	215	10002_data03.o	44907	44912	13	5	0	3	0	0	"[[""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 3, ""CALL"": 1, ""GETTABLE"": 2, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1039	0.33.987	2	0x13e8905	0x13e8b75	624	10002_data03.o	44914	44930	47	14	0	10	1	0	"[[""tgr_cha"", 6], [""objGetSubType"", 4], [""CheckSkillExist"", 1], [""Game_End"", 1], [""TriggerShowHint"", 1]]"	[]	"{""LOADK"": 11, ""EQ"": 7, ""JMP"": 8, ""GETGLOBAL"": 13, ""CALL"": 7, ""RETURN"": 1}"
1040	0.33.988	2	0x13e8b75	0x13e8bb5	64	10002_data03.o	44944	44946	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
1041	0.33.989	2	0x13e8bb5	0x13e8c91	220	10002_data03.o	44948	44956	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
1042	0.33.990	2	0x13e8c91	0x13e8dfd	364	10002_data03.o	44970	44981	27	7	0	3	0	0	"[[""tgr_cha"", 3], [""objGetSubType"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 7, ""CALL"": 3, ""EQ"": 3, ""JMP"": 3, ""LOADBOOL"": 4, ""RETURN"": 5, ""GETTABLE"": 2}"
1043	0.33.991	2	0x13e8dfd	0x13e8f4b	334	10002_data03.o	44983	44995	19	9	0	6	0	0	"[[""tgr_cha"", 5], [""TriggerAddSkillState"", 1], [""tgr_SetCameraOnUnit"", 1], [""objGetControl"", 1], [""TriggerUnitSelect"", 1]]"	[]	"{""GETGLOBAL"": 9, ""LOADK"": 5, ""CALL"": 4, ""RETURN"": 1}"
1044	0.33.992	2	0x13e8f4b	0x13e906d	290	10002_data03.o	45009	45017	20	6	0	3	0	0	"[[""tgr_cha"", 2], [""objGetSubType"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""CALL"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2}"
1045	0.33.993	2	0x13e906d	0x13eb1bf	8530	10002_data03.o	45019	45457	791	85	0	43	35	0	"[[""tgr_cha"", 76], [""TriggerCheckChatypeID"", 35], [""TriggerSetDialogBubble"", 32], [""tgr_getNewItem"", 6], [""tgr_SetCameraOnUnit"", 1], [""objGetControl"", 1], [""TriggerUnitSelect"", 1]]"	[]	"{""GETGLOBAL"": 152, ""LOADK"": 317, ""CALL"": 76, ""EQ"": 70, ""JMP"": 140, ""TEST"": 35, ""RETURN"": 1}"
1046	0.33.994	2	0x13eb1bf	0x13eb260	161	10002_data03.o	45471	45476	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1047	0.33.995	2	0x13eb260	0x13eb342	226	10002_data03.o	45478	45485	11	7	0	5	0	0	"[[""tgr_cha"", 2], [""tgr_RemoveItemFromCha"", 1], [""Replace_ChaSkill"", 1]]"	[]	"{""GETGLOBAL"": 4, ""LOADK"": 4, ""CALL"": 2, ""RETURN"": 1}"
1048	0.33.996	2	0x13eb342	0x13eb47d	315	10002_data03.o	45499	45507	22	7	0	3	0	0	"[[""tgr_KEobj"", 2], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""objGetSubType"", 1]]"	[]	"{""GETGLOBAL"": 5, ""GETTABLE"": 4, ""CALL"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4}"
1049	0.33.997	2	0x13eb47d	0x13edb2a	9901	10002_data03.o	45509	45701	1134	29	0	14	25	0	"[[""tgr_KEobj"", 122], [""objGetAttr"", 108], [""Cha_InventoryTakeItem"", 108], [""_template_data_0001"", 22], [""tgr_RemoveItemFromCha"", 6], [""tgr_getNewItem"", 6], [""objGetSubType"", 2]]"	[]	"{""LOADK"": 64, ""EQ"": 134, ""JMP"": 149, ""GETGLOBAL"": 374, ""GETTABLE"": 244, ""CALL"": 122, ""LE"": 6, ""MUL"": 16, ""ADD"": 16, ""SETTABLE"": 8, ""RETURN"": 1}"
1050	0.33.998	2	0x13edb2a	0x13edbe4	186	10002_data03.o	45715	45720	11	4	0	3	0	0	"[[""Check_SkilleffNum_Bit"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1051	0.33.999	2	0x13edbe4	0x13edc5d	121	10002_data03.o	45722	45726	5	3	0	3	0	0	"[[""Rem_Cha_State"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""RETURN"": 1}"
1052	0.33.1000	2	0x13edc5d	0x13edd17	186	10002_data03.o	45740	45745	11	4	0	3	0	0	"[[""Check_SkilleffNum_Bit"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1053	0.33.1001	2	0x13edd17	0x13eddc1	170	10002_data03.o	45747	45751	8	5	0	6	0	0	"[[""tgr_cha"", 2], [""TriggerAddSkillState"", 1]]"	[]	"{""GETGLOBAL"": 3, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
1054	0.33.1002	2	0x13eddc1	0x13ee09b	730	10002_data03.o	45765	45770	68	13	0	3	0	0	"[[""objGetAttr"", 9], [""tgr_cha"", 9], [""Cha_InventoryTakeItem"", 9]]"	[]	"{""GETGLOBAL"": 27, ""GETTABLE"": 9, ""CALL"": 9, ""EQ"": 9, ""JMP"": 9, ""LOADBOOL"": 2, ""RETURN"": 3}"
1055	0.33.1003	2	0x13ee09b	0x13ee145	170	10002_data03.o	45772	45776	8	5	0	6	0	0	"[[""tgr_cha"", 2], [""TriggerAddSkillState"", 1]]"	[]	"{""GETGLOBAL"": 3, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
1056	0.33.1004	2	0x13ee145	0x13ee1f9	180	10002_data03.o	45790	45795	11	4	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1057	0.33.1005	2	0x13ee1f9	0x13eea0c	2067	10002_data03.o	45797	45898	205	26	0	17	4	0	"[[""_template_data_0001"", 24], [""tgr_cha"", 12], [""TriggerAddEffectAtPara"", 8], [""TriggerCheckSkillLV"", 4], [""TriggerGetUnitPosition"", 4], [""TriggerChaDoAddEffFromArea"", 4]]"	[]	"{""LOADK"": 68, ""EQ"": 8, ""JMP"": 16, ""GETGLOBAL"": 56, ""CALL"": 20, ""TEST"": 4, ""SETTABLE"": 4, ""GETTABLE"": 20, ""NEWTABLE"": 4, ""SETLIST"": 4, ""RETURN"": 1}"
1058	0.33.1006	2	0x13eea0c	0x13eeb37	299	10002_data03.o	45912	45920	20	7	0	3	0	0	"[[""tgr_cha"", 2], [""objGetSubType"", 1], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 5, ""CALL"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""GETTABLE"": 2}"
1059	0.33.1007	2	0x13eeb37	0x13eeca6	367	10002_data03.o	45922	45926	22	13	0	9	0	0	"[[""chaGetName"", 2], [""tgr_KEobj"", 2], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 6, ""LOADK"": 9, ""GETTABLE"": 2, ""CALL"": 3, ""CONCAT"": 1, ""RETURN"": 1}"
1060	0.33.1008	2	0x13eeca6	0x13eed47	161	10002_data03.o	45940	45945	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1061	0.33.1009	2	0x13eed47	0x13eeea1	346	10002_data03.o	45947	45955	21	9	0	4	0	0	"[[""tgr_cha"", 4], [""IsMoveByTrack"", 1], [""objSetPos"", 1], [""GameOp_StopCha"", 1], [""tgr_SetPlayerCamera"", 1], [""objGetControl"", 1]]"	[]	"{""GETGLOBAL"": 9, ""CALL"": 5, ""EQ"": 1, ""JMP"": 1, ""LOADK"": 4, ""RETURN"": 1}"
1062	0.33.1010	2	0x13eeea1	0x13eef42	161	10002_data03.o	45969	45974	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1063	0.33.1011	2	0x13eef42	0x13ef419	1239	10002_data03.o	45976	46019	104	26	0	10	1	0	"[[""tgr_cha"", 20], [""tgr_RemoveItemFromCha"", 16], [""_template_data_0001"", 2], [""TriggerchaGetCustomizeData"", 1], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1], [""TriggerAddUnitAttr"", 1]]"	[]	"{""GETGLOBAL"": 42, ""LOADK"": 32, ""CALL"": 20, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 1, ""LE"": 1, ""RETURN"": 1}"
1064	0.33.1012	2	0x13ef419	0x13ef4ba	161	10002_data03.o	46033	46038	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1065	0.33.1013	2	0x13ef4ba	0x13ef991	1239	10002_data03.o	46040	46083	104	26	0	10	1	0	"[[""tgr_cha"", 20], [""tgr_RemoveItemFromCha"", 16], [""_template_data_0001"", 2], [""TriggerchaGetCustomizeData"", 1], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1], [""TriggerAddUnitAttr"", 1]]"	[]	"{""GETGLOBAL"": 42, ""LOADK"": 32, ""CALL"": 20, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 1, ""LE"": 1, ""RETURN"": 1}"
1066	0.33.1014	2	0x13ef991	0x13efa32	161	10002_data03.o	46097	46102	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1067	0.33.1015	2	0x13efa32	0x13eff09	1239	10002_data03.o	46104	46147	104	26	0	10	1	0	"[[""tgr_cha"", 20], [""tgr_RemoveItemFromCha"", 16], [""_template_data_0001"", 2], [""TriggerchaGetCustomizeData"", 1], [""tgr_getNewItem"", 1], [""TriggerShowHint"", 1], [""TriggerAddUnitAttr"", 1]]"	[]	"{""GETGLOBAL"": 42, ""LOADK"": 32, ""CALL"": 20, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""GETTABLE"": 1, ""LE"": 1, ""RETURN"": 1}"
1068	0.33.1016	2	0x13eff09	0x13effd5	204	10002_data03.o	46161	46166	12	5	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1069	0.33.1017	2	0x13effd5	0x13f0711	1852	10002_data03.o	46168	46285	185	16	0	11	8	0	"[[""tgr_NormalAtkObj"", 20], [""TriggerCheckSkillLV"", 4], [""GetRandomNumber"", 4], [""objGetSubType"", 4], [""TriggerAddSkillState"", 4], [""Skill_Refresh"", 4]]"	[]	"{""LOADK"": 40, ""EQ"": 20, ""JMP"": 36, ""GETGLOBAL"": 40, ""GETTABLE"": 20, ""CALL"": 20, ""TEST"": 4, ""LE"": 4, ""RETURN"": 1}"
1070	0.33.1018	2	0x13f0711	0x13f07b2	161	10002_data03.o	46299	46304	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1071	0.33.1019	2	0x13f07b2	0x13f0b43	913	10002_data03.o	46306	46322	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
1072	0.33.1020	2	0x13f0b43	0x13f0be4	161	10002_data03.o	46336	46341	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1073	0.33.1021	2	0x13f0be4	0x13f0f75	913	10002_data03.o	46343	46359	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
1074	0.33.1022	2	0x13f0f75	0x13f1016	161	10002_data03.o	46373	46378	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1075	0.33.1023	2	0x13f1016	0x13f13a7	913	10002_data03.o	46380	46396	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
1076	0.33.1024	2	0x13f13a7	0x13f1448	161	10002_data03.o	46410	46415	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1077	0.33.1025	2	0x13f1448	0x13f17d9	913	10002_data03.o	46417	46433	81	17	0	6	1	0	"[[""tgr_cha"", 11], [""objGetAttr"", 9], [""Cha_InventoryTakeItem"", 9], [""tgr_RemoveItemFromCha"", 1], [""tgr_getNewItem"", 1]]"	[]	"{""LOADK"": 6, ""EQ"": 11, ""JMP"": 12, ""GETGLOBAL"": 31, ""GETTABLE"": 9, ""CALL"": 11, ""RETURN"": 1}"
1078	0.33.1026	2	0x13f17d9	0x13f188d	180	10002_data03.o	46447	46452	11	4	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1079	0.33.1027	2	0x13f188d	0x13f1cff	1138	10002_data03.o	46454	46519	105	17	0	10	4	0	"[[""tgr_cha"", 12], [""TriggerCheckSkillLV"", 4], [""GetRandomNumber"", 4], [""TriggerAddSkillState"", 4]]"	[]	"{""LOADK"": 32, ""EQ"": 8, ""JMP"": 20, ""GETGLOBAL"": 24, ""CALL"": 12, ""TEST"": 4, ""LE"": 4, ""RETURN"": 1}"
1080	0.33.1028	2	0x13f1cff	0x13f1dd6	215	10002_data03.o	46533	46538	13	5	0	3	0	0	"[[""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 3, ""CALL"": 1, ""GETTABLE"": 2, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
1081	0.33.1029	2	0x13f1dd6	0x13f2322	1356	10002_data03.o	46540	46625	127	14	0	13	6	0	"[[""tgr_cha"", 9], [""_template_data_0001"", 6], [""objGetSubType"", 3], [""TriggerGetBagPosItemNum"", 3], [""Game_End"", 3], [""TriggerShowHint"", 3]]"	[]	"{""LOADK"": 39, ""EQ"": 15, ""JMP"": 24, ""GETGLOBAL"": 27, ""CALL"": 12, ""SETTABLE"": 3, ""GETTABLE"": 3, ""LE"": 3, ""RETURN"": 1}"
1082	0.33.1030	2	0x13f2322	0x13f2362	64	10002_data03.o	46639	46641	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
1083	0.33.1031	2	0x13f2362	0x13f246b	265	10002_data03.o	46643	46648	14	9	0	9	0	0	"[[""_template_data_0001"", 3], [""TriggerSetLable"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 4, ""GETTABLE"": 3, ""CALL"": 1, ""RETURN"": 1}"
1084	0.33.1032	2	0x13f246b	0x13f27c0	853	10002_data03.o	46662	46673	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1085	0.33.1033	2	0x13f27c0	0x13f29df	543	10002_data03.o	46675	46698	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1086	0.33.1034	2	0x13f29df	0x13f2d34	853	10002_data03.o	46712	46723	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1087	0.33.1035	2	0x13f2d34	0x13f2f53	543	10002_data03.o	46725	46748	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1088	0.33.1036	2	0x13f2f53	0x13f32a8	853	10002_data03.o	46762	46773	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1089	0.33.1037	2	0x13f32a8	0x13f34c7	543	10002_data03.o	46775	46798	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1090	0.33.1038	2	0x13f34c7	0x13f381c	853	10002_data03.o	46812	46823	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1091	0.33.1039	2	0x13f381c	0x13f3a3b	543	10002_data03.o	46825	46848	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1092	0.33.1040	2	0x13f3a3b	0x13f3d90	853	10002_data03.o	46862	46873	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1093	0.33.1041	2	0x13f3d90	0x13f3faf	543	10002_data03.o	46875	46898	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1094	0.33.1042	2	0x13f3faf	0x13f4304	853	10002_data03.o	46912	46923	77	16	0	3	0	0	"[[""tgr_cha"", 11], [""TriggerCheckChatypeID"", 9], [""CONTROL_PLAYER"", 1], [""objGetControl"", 1], [""cha_GetPType"", 1]]"	[]	"{""GETGLOBAL"": 23, ""CALL"": 11, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 11, ""LOADBOOL"": 4, ""RETURN"": 5, ""LOADK"": 9, ""TEST"": 9, ""NOT"": 1}"
1095	0.33.1043	2	0x13f4304	0x13f4523	543	10002_data03.o	46925	46948	35	11	0	12	3	0	"[[""_template_data_0001"", 3], [""Game_End"", 1], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 6, ""GETTABLE"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""EQ"": 2, ""JMP"": 4, ""LE"": 1, ""CALL"": 2, ""RETURN"": 1}"
1096	0.33.1044	2	0x13f4523	0x13f4563	64	10002_data03.o	46962	46964	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
1097	0.33.1045	2	0x13f4563	0x13f48bb	856	10002_data03.o	46966	47009	61	8	0	15	12	0	"[[""_template_data_0001"", 12]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 12, ""GETTABLE"": 6, ""MUL"": 12, ""ADD"": 12, ""SETTABLE"": 6, ""RETURN"": 1}"
1098	0.33.1046	2	0x13f48bb	0x13f48fb	64	10002_data03.o	47023	47025	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
1099	0.33.1047	2	0x13f48fb	0x13f4a04	265	10002_data03.o	47027	47032	14	9	0	9	0	0	"[[""_template_data_0001"", 3], [""TriggerSetLable"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 5, ""LOADK"": 4, ""GETTABLE"": 3, ""CALL"": 1, ""RETURN"": 1}"
1100	0.33.1048	2	0x13f4a04	0x13f4a44	64	10002_data03.o	47046	47048	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
